StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q10,Q104,Q7,Q7_4_TEXT,Q103_1_x,Q103_1_y,Q103,Q58_1,Q58_2,Q13,Q13_6_TEXT,Q19,Q17,Q18,Q18_22_TEXT,Q105,Q22,Q29,Q30,Q24,Q28,Q33,Q34,Q79,Q80,Q36,Q36_22_TEXT,Q38,Q38_4_TEXT,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q72,Q73,Q74,Q75,Q70,Q76,Q77,Q78,Q79,Q71,Q80,Q81,Q82,Q83,Q57,Q78_1,Q78_2,Q100_1,Q100_2,Q100_3,Q59,Q107_9,Q107_1,Q107_2,Q107_3,Q107_4,Q107_5,Q107_7,Q107_8,Q107_8_TEXT,Q103,Q106,Q107,Q110,Q32_1,Q32_2,Q32_3,Q32_4
2019-08-06 10:22:13,2019-08-06 10:27:20,IP Address,174.235.4.56,100,306,True,2019-08-06 10:27:20,R_2X10qqJQL7py3js,,,,,29.7953033447265625,-95.49680328369140625,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,277,281,Southwest,2 to 5 years,Yes,Residential facility,,Yes,1,Dog,,Seldom,Never,No,Seldom,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Disagree,Uncertain,Yes,,,3,,1,,2,,,True,Not sure,False,Not sure,Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree
2019-08-06 10:22:22,2019-08-06 10:28:09,IP Address,70.88.223.189,100,347,True,2019-08-06 10:28:10,R_3Gwcy1oHWgkZgR7,,,,,42.2877960205078125,-71.35870361328125,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,535,110,Northeast,> 15 years,Yes,School,,Yes,1,Cat,,Sometimes,Never,No,Never,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Strongly Agree,Yes,,,1,,3,,2,,,Not sure,Not sure,False,Not sure,Neither Agree or Disagree,Disagree,Agree,Agree
2019-08-06 10:24:17,2019-08-06 10:30:37,IP Address,73.154.105.198,100,380,True,2019-08-06 10:30:38,R_3iW5qB2r3dZU9EP,,,,,39.595306396484375,-79.9228973388671875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst- Doctoral (BCBA-D),50% or more,Male,,457,161,Southeast,2 to 5 years,Yes,"Clinic,School",,Yes,+5,"Dog,Cat,Fish,Horse/Pony",,Often,Never,No,Never,No,Unsure,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,Strongly Disagree,Strongly Disagree,No,,,2,,1,,3,,,False,False,False,Not sure,Disagree,Strongly Disagree,Agree,Disagree
2019-08-06 10:24:59,2019-08-06 10:31:01,IP Address,75.70.24.77,100,362,True,2019-08-06 10:31:02,R_3HAL9GGgsI7j42l,,,,,38.876800537109375,-104.8119964599609375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,212,181,West,< 2 years,Yes,Clinic,,Yes,2,Dog,,Sometimes,Never,Yes,Sometimes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,,3,,2,,1,,,Not sure,Not sure,Not sure,Not sure,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2019-08-06 10:24:54,2019-08-06 10:31:11,IP Address,131.247.199.135,100,377,True,2019-08-06 10:31:12,R_WwJ6Kq06YuV3fa1,,,,,28.0596923828125,-82.4091033935546875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,467,299,Southeast,2 to 5 years,Yes,"Client's home,School",,Yes,3-5,"Dog,Fish,Ferret,Rabbit",,Often,Sometimes,Yes,Sometimes,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,No,,,,,2,3,1,,,False,False,False,False,Agree,Agree,Agree,Agree
2019-08-06 10:27:47,2019-08-06 10:31:41,IP Address,73.215.137.48,100,233,True,2019-08-06 10:31:41,R_1C2xgtoL4BHuuUv,,,,,39.789703369140625,-75.03549957275390625,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,,,,< 2 years,No,"Client's home,School",,Yes,1,Dog,,Seldom,Never,No,Never,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,,,,,,1,,,False,True,False,True,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree
2019-08-06 10:27:45,2019-08-06 10:34:02,IP Address,98.244.36.235,100,376,True,2019-08-06 10:34:02,R_DGH3h98NsMbTvih,,,,,38.6157073974609375,-121.5052947998046875,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,80,193,West,< 2 years,Yes,Client's home,,Yes,3-5,"Dog,Fish,Rat,Snake",,Seldom,Seldom,No,Never,No,Unsure,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Agree,Agree,No,,,,3,2,,1,,,True,True,True,True,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-06 10:28:14,2019-08-06 10:34:26,IP Address,72.82.237.90,100,371,True,2019-08-06 10:34:26,R_XAmhVEtyjiPxyWB,,,,,39.9073944091796875,-75.00080108642578125,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,511,147,Northeast,< 2 years,Yes,Client's home,,Yes,1,"Dog,Bird (i.e., parakeet),Fish,Guinea Pig,Mouse,Rat,Rabbit,Chicken/Rooster",,Seldom,Never,No,Seldom,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Strongly Agree,Agree,No,,3,2,,,,1,,,False,True,Not sure,Not sure,Agree,Neither Agree or Disagree,Agree,Agree
2019-08-06 10:29:26,2019-08-06 10:35:33,IP Address,50.233.203.158,100,367,True,2019-08-06 10:35:34,R_0lyTkOlpHOKrZPb,,,,,41.6338958740234375,-70.9405975341796875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,535,109,Northeast,,,School,,Yes,1,Dog,,Sometimes,Sometimes,Yes,Sometimes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Uncertain,No,7,6,1,3,2,4,5,,,False,,False,Not sure,Neither Agree or Disagree,Agree,Agree,Agree
2019-08-06 10:29:58,2019-08-06 10:35:44,IP Address,174.83.32.61,100,345,True,2019-08-06 10:35:44,R_TbXasUSSpJaGsJr,,,,,42.1486968994140625,-72.60790252685546875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,531,111,Northeast,2 to 5 years,Yes,School,,Yes,3-5,"Dog,Fish,Guinea Pig,Horse/Pony",,Often,Seldom,No,Never,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,Strongly Agree,Strongly Agree,No,,,,,1,3,2,,,Not sure,Not sure,False,Not sure,Agree,Agree,Strongly Agree,Strongly Agree
2019-08-06 10:34:22,2019-08-06 10:37:30,IP Address,68.101.190.134,100,188,True,2019-08-06 10:37:31,R_3s5Hb4EBez2z4rG,,,,,32.744903564453125,-117.16500091552734375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,66,218,West,2 to 5 years,No,Client's home,,Yes,1,Dog,,Seldom,Never,No,Seldom,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,No,,,,,1,2,3,,,Not sure,Not sure,Not sure,Not sure,Agree,Agree,Strongly Agree,Strongly Agree
2019-08-06 10:32:24,2019-08-06 10:37:34,IP Address,174.56.144.75,100,309,True,2019-08-06 10:37:34,R_9KzC2L8hUL80j3X,,,,,33.0579986572265625,-80.010101318359375,anonymous,EN,I agree to participate in this survey study.,Registered Behavior Technician (RBT),50% or more,Female,,444,224,Southeast,< 2 years,Yes,Client's home,,Yes,1,Cat,,Sometimes,Sometimes,No,Sometimes,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Uncertain,Agree,No,,3,,2,1,,,,,False,True,False,True,Agree,Agree,Agree,Agree
2019-08-06 10:32:03,2019-08-06 10:39:15,IP Address,172.58.19.11,100,432,True,2019-08-06 10:39:15,R_qFtDMpPU4Hd9J29,,,,,33.8054962158203125,-117.92230224609375,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst- Doctoral (BCBA-D),Less than 50%,Female,,75,152,West,> 15 years,No,Another general setting,State agency,Yes,1,Dog,,Sometimes,Never,Yes,Sometimes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Agree,No,,,,,2,1,3,,,False,False,False,True,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree
2019-08-06 10:34:24,2019-08-06 10:39:26,IP Address,98.164.239.166,100,302,True,2019-08-06 10:39:27,R_3mdZAhHSzzaMo3c,,,,,33.701507568359375,-117.75279998779296875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,89,214,West,6 to 10 years,Yes,"Client's home,Clinic",,Yes,1,Dog,,Seldom,Never,No,Never,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Disagree,Disagree,No,,,2,,,1,3,,,Not sure,Not sure,False,Not sure,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree
2019-08-06 10:35:11,2019-08-06 10:39:45,IP Address,76.89.158.93,100,274,True,2019-08-06 10:39:46,R_2Tt8KmGJVjSUtV1,,,,,34.1956939697265625,-118.64659881591796875,anonymous,EN,I agree to participate in this survey study.,Board Certified Behavior Analyst (BCBA),50% or more,Female,,61,184,West,2 to 5 years,Yes,Client's home,,Yes,2,"Dog,Bird (i.e., parakeet),Fish,Hamster,Turtle,Lizard,Snake",,Seldom,Sometimes,Yes,Often,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uncertain,Uncertain,Agree,No,,,2,,1,,3,,,False,False,False,False,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree
